Seq,DateListed,身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
60830,20230919,山地原住民,新竹縣,女,9584,26,8004,277,283,22,2,21,631,11,0,0,167,0,49,0,2,89
60857,20230919,山地原住民,苗栗縣,男,3351,2,2840,173,161,10,4,6,32,8,0,0,62,0,32,2,0,19
60858,20230919,山地原住民,苗栗縣,女,3589,7,2870,205,249,12,1,18,56,11,0,0,89,0,42,1,0,28
60895,20230919,山地原住民,彰化縣,男,1363,17,193,477,463,40,0,22,5,7,0,0,71,0,54,0,1,13
60896,20230919,山地原住民,彰化縣,女,1844,25,349,605,604,49,0,30,5,5,1,0,90,0,58,2,7,14
60949,20230919,山地原住民,南投縣,男,13923,0,2848,174,7074,29,2,115,8,4,0,0,67,0,3591,8,0,3
60950,20230919,山地原住民,南投縣,女,13747,7,2974,264,6855,44,1,151,10,3,1,0,89,0,3338,4,3,3
60977,20230919,山地原住民,雲林縣,男,551,5,109,153,151,23,0,13,4,6,0,0,64,0,15,0,0,8
60978,20230919,山地原住民,雲林縣,女,828,5,207,228,215,32,1,34,0,3,0,0,70,0,20,2,0,11
61019,20230919,山地原住民,嘉義縣,男,2434,3,77,108,158,5,0,2019,4,2,0,0,26,0,14,2,0,16
61020,20230919,山地原住民,嘉義縣,女,2613,1,125,172,192,15,2,2000,4,1,0,0,45,0,25,2,1,28
61057,20230919,山地原住民,屏東縣,男,27795,129,208,23640,345,2985,1,31,7,7,1,0,105,0,23,10,6,297
61058,20230919,山地原住民,屏東縣,女,28413,151,328,23792,538,3111,4,41,13,11,0,0,138,0,35,16,5,230
61125,20230919,山地原住民,臺東縣,男,11592,24,227,4319,4266,264,7,16,11,2154,0,0,99,0,19,1,2,183
61126,20230919,山地原住民,臺東縣,女,11452,55,325,4111,4228,288,13,33,11,2120,0,0,145,0,21,1,2,99
61159,20230919,山地原住民,花蓮縣,男,18506,38,1174,295,4242,21,3,9,14,8,0,0,11706,1,487,1,0,507
61160,20230919,山地原住民,花蓮縣,女,18521,60,1506,393,4091,34,6,23,10,17,0,1,11624,1,472,3,0,280
61187,20230919,山地原住民,澎湖縣,男,168,0,47,59,29,4,0,1,1,2,0,0,12,0,10,1,2,0
61188,20230919,山地原住民,澎湖縣,女,172,0,54,51,45,5,0,3,1,0,0,0,6,0,6,0,1,0
61201,20230919,山地原住民,基隆市,男,655,11,279,92,116,13,0,9,4,5,0,0,103,0,16,0,0,7
61202,20230919,山地原住民,基隆市,女,858,22,392,115,147,9,0,19,3,6,0,0,121,0,14,0,0,10
61217,20230919,山地原住民,新竹市,男,900,1,495,117,92,11,0,5,52,2,0,0,94,0,17,0,0,14
61218,20230919,山地原住民,新竹市,女,1386,5,815,169,115,21,0,21,72,5,0,0,115,0,25,0,0,23
61225,20230919,山地原住民,嘉義市,男,351,1,26,46,67,6,0,174,4,0,0,0,12,0,13,0,1,1
61226,20230919,山地原住民,嘉義市,女,465,0,69,75,76,6,0,208,0,0,0,0,16,0,12,0,1,2
61233,20230919,山地原住民,金門縣,男,296,3,62,86,67,8,0,11,0,0,0,0,44,0,7,0,3,5
61234,20230919,山地原住民,金門縣,女,288,1,74,80,77,11,0,6,1,0,0,0,26,0,7,0,2,3
61247,20230919,山地原住民,連江縣,男,90,0,23,25,18,3,0,2,0,0,0,0,16,0,3,0,0,0
61248,20230919,山地原住民,連江縣,女,68,0,18,13,7,2,0,2,1,2,0,0,21,0,2,0,0,0
61257,20231026,不分平地山地,新北市,男,26882,16218,3489,2177,1744,246,649,102,233,35,21,135,952,43,158,9,0,671
61258,20231026,不分平地山地,新北市,女,31388,17946,4522,2679,2090,310,787,144,334,52,29,164,1320,22,209,8,0,772
61317,20231026,不分平地山地,臺北市,男,7314,3566,1227,780,477,111,225,71,93,17,8,25,373,14,102,0,1,224
61318,20231026,不分平地山地,臺北市,女,9770,4562,1732,993,645,141,281,109,106,36,21,25,556,22,160,2,1,378
61343,20231026,不分平地山地,桃園市,男,38996,19102,10632,3053,2221,261,653,110,541,47,16,110,1292,87,259,3,1,608
61344,20231026,不分平地山地,桃園市,女,42861,20000,11799,3714,2893,312,710,120,685,78,17,84,1470,61,318,2,4,594
61371,20231026,不分平地山地,臺中市,男,17263,5405,4490,3274,2170,208,376,123,104,39,67,22,358,11,433,7,12,164
61372,20231026,不分平地山地,臺中市,女,20210,5896,5212,3808,2860,232,441,188,130,55,109,36,493,8,537,8,13,184
61431,20231026,不分平地山地,臺南市,男,3889,1286,310,1177,510,101,177,45,19,10,8,8,156,5,33,2,0,42
61432,20231026,不分平地山地,臺南市,女,5264,1701,474,1540,721,140,224,71,27,10,12,10,204,6,56,2,6,60
61507,20231026,不分平地山地,高雄市,男,17372,4932,646,4256,4686,1282,411,257,26,14,7,22,343,5,87,191,179,28
61508,20231026,不分平地山地,高雄市,女,19677,5612,913,5289,4708,1369,506,316,56,28,10,18,362,9,119,178,155,29
61587,20231026,不分平地山地,宜蘭縣,男,8889,1110,7015,134,126,28,45,13,13,0,2,9,248,5,26,1,1,113
61588,20231026,不分平地山地,宜蘭縣,女,9320,1404,6837,218,228,27,75,18,27,4,2,13,346,3,35,0,1,82
61613,20231026,不分平地山地,新竹縣,男,10953,1002,8297,283,176,42,70,17,777,10,7,3,109,7,34,0,0,119
61614,20231026,不分平地山地,新竹縣,女,11349,1214,8154,389,289,38,77,21,803,13,4,6,168,8,50,0,2,113
61641,20231026,不分平地山地,苗栗縣,男,5645,698,3143,211,161,11,52,6,1196,8,7,5,62,0,31,2,0,52
61642,20231026,不分平地山地,苗栗縣,女,5892,875,3129,263,252,15,54,20,1067,11,9,9,89,1,42,1,0,55
61679,20231026,不分平地山地,彰化縣,男,2756,1053,200,659,471,57,83,22,12,7,17,14,73,0,54,0,1,33
61680,20231026,不分平地山地,彰化縣,女,3577,1297,366,814,607,77,142,31,20,5,12,10,93,0,59,2,7,35
61733,20231026,不分平地山地,南投縣,男,14689,449,2841,215,7074,33,31,115,20,2,227,2,70,1,3594,8,0,7
61734,20231026,不分平地山地,南投縣,女,14748,631,2985,330,6861,52,51,152,25,3,205,5,88,2,3344,4,3,7
61761,20231026,不分平地山地,雲林縣,男,1110,448,112,213,151,29,21,12,13,6,0,2,64,1,16,0,0,22
61762,20231026,不分平地山地,雲林縣,女,1690,699,218,302,217,35,40,35,14,3,0,3,70,3,22,2,0,27
61803,20231026,不分平地山地,嘉義縣,男,2811,272,81,143,157,8,32,2016,17,2,4,2,27,0,14,2,0,34
61804,20231026,不分平地山地,嘉義縣,女,3197,419,136,225,192,21,50,2003,20,1,13,2,46,1,25,2,1,40
61841,20231026,不分平地山地,屏東縣,男,30116,1148,216,24774,348,3021,98,31,8,7,2,2,103,2,23,11,6,316
61842,20231026,不分平地山地,屏東縣,女,31109,1484,341,24885,540,3167,154,41,24,12,2,10,139,5,35,16,5,249
61909,20231026,不分平地山地,臺東縣,男,39873,18109,238,8711,4292,1057,3958,17,34,2153,0,60,100,6,20,1,2,1115
61910,20231026,不分平地山地,臺東縣,女,38378,17462,346,8302,4259,1049,3817,33,32,2120,1,53,148,5,22,1,3,725
61943,20231026,不分平地山地,花蓮縣,男,46844,26445,1189,439,4267,37,258,9,35,11,0,356,11747,319,494,1,0,1237
61944,20231026,不分平地山地,花蓮縣,女,46466,26242,1536,585,4120,62,312,24,41,18,0,320,11671,369,471,3,0,692
61971,20231026,不分平地山地,澎湖縣,男,348,141,54,77,30,5,10,1,3,2,0,0,13,0,10,0,2,0
61972,20231026,不分平地山地,澎湖縣,女,361,143,56,80,47,5,13,3,1,1,0,0,6,0,5,0,1,0
61985,20231026,不分平地山地,基隆市,男,4609,3737,286,143,119,13,47,9,7,5,1,6,102,3,18,0,0,113
61986,20231026,不分平地山地,基隆市,女,4906,3852,405,162,146,9,61,19,9,7,1,8,120,4,18,0,0,85
62001,20231026,不分平地山地,新竹市,男,1941,809,518,162,90,18,45,5,123,2,4,2,96,0,17,0,0,50
62002,20231026,不分平地山地,新竹市,女,2616,942,862,231,114,28,58,21,155,5,2,2,118,5,25,0,0,48
62009,20231026,不分平地山地,嘉義市,男,509,112,27,53,70,13,20,174,4,0,0,1,12,3,13,0,1,6
62010,20231026,不分平地山地,嘉義市,女,736,189,70,103,77,14,31,207,2,0,1,5,16,3,12,0,1,5
62017,20231026,不分平地山地,金門縣,男,632,300,64,94,67,12,5,11,6,0,0,1,44,0,7,0,3,18
62018,20231026,不分平地山地,金門縣,女,652,311,78,98,78,14,9,6,12,0,2,2,26,0,8,0,2,6
62031,20231026,不分平地山地,連江縣,男,176,71,23,33,18,4,2,2,2,0,0,1,16,0,3,0,0,1
62032,20231026,不分平地山地,連江縣,女,138,62,17,22,7,2,1,2,1,2,0,0,20,0,2,0,0,0
62043,20231026,平地原住民,新北市,男,18691,16173,46,825,15,94,643,0,153,0,21,135,3,43,2,0,0,538
62044,20231026,平地原住民,新北市,女,20910,17888,93,953,44,128,775,0,216,1,29,164,10,22,0,0,0,587
62103,20231026,平地原住民,臺北市,男,4355,3548,24,258,2,27,225,0,57,0,8,25,1,14,0,0,0,166
62104,20231026,平地原住民,臺北市,女,5598,4543,28,320,2,26,280,0,65,0,21,25,3,22,0,0,0,263
62129,20231026,平地原住民,桃園市,男,21900,19011,143,955,11,105,643,0,391,0,16,110,6,87,3,2,0,417
62130,20231026,平地原住民,桃園市,女,23117,19890,218,1107,22,119,691,1,513,0,17,84,7,61,0,1,0,386
62157,20231026,平地原住民,臺中市,男,7254,5364,53,1064,29,91,370,0,89,1,66,22,4,11,0,0,0,90
62158,20231026,平地原住民,臺中市,女,8001,5820,69,1186,30,110,437,0,103,1,108,35,3,8,2,0,0,89
62217,20231026,平地原住民,臺南市,男,1797,1275,4,266,7,10,175,0,13,0,8,8,2,5,0,0,0,24
62218,20231026,平地原住民,臺南市,女,2389,1679,5,369,9,22,224,0,18,0,12,10,1,6,0,0,0,34
62293,20231026,平地原住民,高雄市,男,6507,4878,11,1049,12,66,410,6,19,0,7,22,1,5,2,0,0,19
62294,20231026,平地原住民,高雄市,女,7476,5524,18,1264,17,48,501,1,41,1,10,18,4,9,0,0,0,20
62373,20231026,平地原住民,宜蘭縣,男,1267,1098,16,58,0,12,45,0,5,0,2,9,1,5,0,0,0,16
62374,20231026,平地原住民,宜蘭縣,女,1633,1392,14,84,0,12,72,0,18,0,1,13,2,3,0,0,0,22
62399,20231026,平地原住民,新竹縣,男,1464,996,145,60,0,14,70,0,140,0,7,3,1,7,0,0,0,21
62400,20231026,平地原住民,新竹縣,女,1760,1189,145,112,6,16,75,0,171,2,4,6,0,8,0,0,0,26
62427,20231026,平地原住民,苗栗縣,男,2291,696,299,37,1,1,48,0,1164,0,7,5,0,0,0,0,0,33
62428,20231026,平地原住民,苗栗縣,女,2314,868,268,57,5,3,53,2,1011,0,9,9,1,1,0,0,0,27
62465,20231026,平地原住民,彰化縣,男,1383,1036,3,181,5,17,83,0,7,0,17,14,0,0,0,0,0,20
62466,20231026,平地原住民,彰化縣,女,1730,1272,15,208,6,28,142,1,15,0,11,10,1,0,0,0,0,21
62519,20231026,平地原住民,南投縣,男,780,449,5,41,3,4,29,0,12,0,227,2,3,1,0,0,0,4
62520,20231026,平地原住民,南投縣,女,1001,624,14,65,12,7,50,0,15,0,204,5,0,2,0,0,0,3
62547,20231026,平地原住民,雲林縣,男,560,443,5,59,0,6,21,0,8,0,0,2,0,1,1,0,0,14
62548,20231026,平地原住民,雲林縣,女,863,694,11,76,1,3,39,0,14,0,0,3,0,3,2,0,0,17
62589,20231026,平地原住民,嘉義縣,男,380,269,4,34,0,3,32,0,13,0,4,2,1,0,0,0,0,18
62590,20231026,平地原住民,嘉義縣,女,586,418,14,52,0,6,48,3,16,0,13,2,1,1,0,0,0,12
62627,20231026,平地原住民,屏東縣,男,2326,1019,7,1143,1,34,97,0,1,0,1,2,0,2,0,0,0,19
62628,20231026,平地原住民,屏東縣,女,2687,1332,8,1091,3,53,150,0,11,0,2,10,0,5,0,0,0,22
62695,20231026,平地原住民,臺東縣,男,28268,18085,9,4392,16,792,3951,1,23,0,0,60,0,6,0,0,0,933
62696,20231026,平地原住民,臺東縣,女,26924,17407,18,4194,30,761,3804,0,21,0,1,53,2,5,1,0,1,626
62729,20231026,平地原住民,花蓮縣,男,28334,26407,17,145,21,16,255,0,21,3,0,356,42,318,2,0,0,731
62730,20231026,平地原住民,花蓮縣,女,27959,26181,37,194,35,29,306,1,31,1,0,319,44,368,0,0,0,413
62757,20231026,平地原住民,澎湖縣,男,173,141,0,18,1,1,10,0,2,0,0,0,0,0,0,0,0,0
62758,20231026,平地原住民,澎湖縣,女,187,143,1,29,0,0,13,0,0,1,0,0,0,0,0,0,0,0
62771,20231026,平地原住民,基隆市,男,3953,3726,6,51,1,0,47,0,3,0,1,6,0,3,3,0,0,106
62772,20231026,平地原住民,基隆市,女,4044,3830,10,46,0,0,61,0,6,1,1,8,0,4,2,0,0,75
62787,20231026,平地原住民,新竹市,男,1038,808,19,45,0,7,45,0,71,0,4,2,1,0,0,0,0,36
62788,20231026,平地原住民,新竹市,女,1223,937,41,61,1,7,58,0,83,0,2,2,2,5,0,0,0,24
62795,20231026,平地原住民,嘉義市,男,156,111,2,7,0,7,20,0,0,0,0,1,0,3,0,0,0,5
62796,20231026,平地原住民,嘉義市,女,270,189,1,27,0,8,31,0,2,0,1,5,0,3,0,0,0,3
62803,20231026,平地原住民,金門縣,男,333,297,1,6,0,4,5,0,6,0,0,1,0,0,0,0,0,13
62804,20231026,平地原住民,金門縣,女,359,310,4,15,0,3,9,0,11,0,2,2,0,0,0,0,0,3
62817,20231026,平地原住民,連江縣,男,87,71,0,9,0,1,2,0,2,0,0,1,0,0,0,0,0,1
62818,20231026,平地原住民,連江縣,女,72,62,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62829,20231026,山地原住民,新北市,男,8191,45,3443,1352,1729,152,6,102,80,35,0,0,949,0,156,9,0,133
62830,20231026,山地原住民,新北市,女,10478,58,4429,1726,2046,182,12,144,118,51,0,0,1310,0,209,8,0,185
62889,20231026,山地原住民,臺北市,男,2959,18,1203,522,475,84,0,71,36,17,0,0,372,0,102,0,1,58
62890,20231026,山地原住民,臺北市,女,4172,19,1704,673,643,115,1,109,41,36,0,0,553,0,160,2,1,115
62915,20231026,山地原住民,桃園市,男,17096,91,10489,2098,2210,156,10,110,150,47,0,0,1286,0,256,1,1,191
62916,20231026,山地原住民,桃園市,女,19744,110,11581,2607,2871,193,19,119,172,78,0,0,1463,0,318,1,4,208
62943,20231026,山地原住民,臺中市,男,10009,41,4437,2210,2141,117,6,123,15,38,1,0,354,0,433,7,12,74
62944,20231026,山地原住民,臺中市,女,12209,76,5143,2622,2830,122,4,188,27,54,1,1,490,0,535,8,13,95
63003,20231026,山地原住民,臺南市,男,2092,11,306,911,503,91,2,45,6,10,0,0,154,0,33,2,0,18
63004,20231026,山地原住民,臺南市,女,2875,22,469,1171,712,118,0,71,9,10,0,0,203,0,56,2,6,26
63079,20231026,山地原住民,高雄市,男,10865,54,635,3207,4674,1216,1,251,7,14,0,0,342,0,85,191,179,9
63080,20231026,山地原住民,高雄市,女,12201,88,895,4025,4691,1321,5,315,15,27,0,0,358,0,119,178,155,9
63159,20231026,山地原住民,宜蘭縣,男,7622,12,6999,76,126,16,0,13,8,0,0,0,247,0,26,1,1,97
63160,20231026,山地原住民,宜蘭縣,女,7687,12,6823,134,228,15,3,18,9,4,1,0,344,0,35,0,1,60
63185,20231026,山地原住民,新竹縣,男,9489,6,8152,223,176,28,0,17,637,10,0,0,108,0,34,0,0,98
63186,20231026,山地原住民,新竹縣,女,9589,25,8009,277,283,22,2,21,632,11,0,0,168,0,50,0,2,87
63213,20231026,山地原住民,苗栗縣,男,3354,2,2844,174,160,10,4,6,32,8,0,0,62,0,31,2,0,19
63214,20231026,山地原住民,苗栗縣,女,3578,7,2861,206,247,12,1,18,56,11,0,0,88,0,42,1,0,28
63251,20231026,山地原住民,彰化縣,男,1373,17,197,478,466,40,0,22,5,7,0,0,73,0,54,0,1,13
63252,20231026,山地原住民,彰化縣,女,1847,25,351,606,601,49,0,30,5,5,1,0,92,0,59,2,7,14
63305,20231026,山地原住民,南投縣,男,13909,0,2836,174,7071,29,2,115,8,2,0,0,67,0,3594,8,0,3
63306,20231026,山地原住民,南投縣,女,13747,7,2971,265,6849,45,1,152,10,3,1,0,88,0,3344,4,3,4
63333,20231026,山地原住民,雲林縣,男,550,5,107,154,151,23,0,12,5,6,0,0,64,0,15,0,0,8
63334,20231026,山地原住民,雲林縣,女,827,5,207,226,216,32,1,35,0,3,0,0,70,0,20,2,0,10
63375,20231026,山地原住民,嘉義縣,男,2431,3,77,109,157,5,0,2016,4,2,0,0,26,0,14,2,0,16
63376,20231026,山地原住民,嘉義縣,女,2611,1,122,173,192,15,2,2000,4,1,0,0,45,0,25,2,1,28
63413,20231026,山地原住民,屏東縣,男,27790,129,209,23631,347,2987,1,31,7,7,1,0,103,0,23,11,6,297
63414,20231026,山地原住民,屏東縣,女,28422,152,333,23794,537,3114,4,41,13,12,0,0,139,0,35,16,5,227
63481,20231026,山地原住民,臺東縣,男,11605,24,229,4319,4276,265,7,16,11,2153,0,0,100,0,20,1,2,182
63482,20231026,山地原住民,臺東縣,女,11454,55,328,4108,4229,288,13,33,11,2120,0,0,146,0,21,1,2,99
63515,20231026,山地原住民,花蓮縣,男,18510,38,1172,294,4246,21,3,9,14,8,0,0,11705,1,492,1,0,506
63516,20231026,山地原住民,花蓮縣,女,18507,61,1499,391,4085,33,6,23,10,17,0,1,11627,1,471,3,0,279
63543,20231026,山地原住民,澎湖縣,男,175,0,54,59,29,4,0,1,1,2,0,0,13,0,10,0,2,0
63544,20231026,山地原住民,澎湖縣,女,174,0,55,51,47,5,0,3,1,0,0,0,6,0,5,0,1,0
63557,20231026,山地原住民,基隆市,男,656,11,280,92,118,13,0,9,4,5,0,0,102,0,15,0,0,7
63558,20231026,山地原住民,基隆市,女,862,22,395,116,146,9,0,19,3,6,0,0,120,0,16,0,0,10
63573,20231026,山地原住民,新竹市,男,903,1,499,117,90,11,0,5,52,2,0,0,95,0,17,0,0,14
63574,20231026,山地原住民,新竹市,女,1393,5,821,170,113,21,0,21,72,5,0,0,116,0,25,0,0,24
63581,20231026,山地原住民,嘉義市,男,353,1,25,46,70,6,0,174,4,0,0,0,12,0,13,0,1,1
63582,20231026,山地原住民,嘉義市,女,466,0,69,76,77,6,0,207,0,0,0,0,16,0,12,0,1,2
63589,20231026,山地原住民,金門縣,男,299,3,63,88,67,8,0,11,0,0,0,0,44,0,7,0,3,5
63590,20231026,山地原住民,金門縣,女,293,1,74,83,78,11,0,6,1,0,0,0,26,0,8,0,2,3
63603,20231026,山地原住民,連江縣,男,89,0,23,24,18,3,0,2,0,0,0,0,16,0,3,0,0,0
63604,20231026,山地原住民,連江縣,女,66,0,17,13,7,2,0,2,1,2,0,0,20,0,2,0,0,0
63613,20231123,不分平地山地,新北市,男,26908,16244,3497,2182,1738,246,645,102,234,36,21,135,954,41,159,9,0,665
63614,20231123,不分平地山地,新北市,女,31424,17966,4529,2687,2088,313,782,144,335,52,30,166,1322,21,207,8,0,774
63673,20231123,不分平地山地,臺北市,男,7331,3582,1232,779,477,110,225,71,93,18,8,25,373,14,104,0,0,220
63674,20231123,不分平地山地,臺北市,女,9790,4570,1734,996,646,141,283,107,107,36,21,26,558,22,162,2,1,378
63699,20231123,不分平地山地,桃園市,男,39052,19115,10656,3066,2220,261,655,111,543,48,16,110,1294,88,256,3,2,608
63700,20231123,不分平地山地,桃園市,女,42929,20016,11815,3724,2904,313,715,122,686,77,17,84,1480,61,318,2,4,591
63727,20231123,不分平地山地,臺中市,男,17316,5423,4494,3288,2180,207,378,123,104,40,67,23,360,12,433,7,13,164
63728,20231123,不分平地山地,臺中市,女,20250,5909,5219,3818,2870,233,442,188,131,53,109,37,495,8,536,8,13,181
63787,20231123,不分平地山地,臺南市,男,3886,1288,308,1179,509,101,177,45,19,10,8,8,153,5,32,2,0,42
63788,20231123,不分平地山地,臺南市,女,5279,1706,477,1544,721,141,225,73,27,10,12,10,204,6,55,2,6,60
63863,20231123,不分平地山地,高雄市,男,17406,4939,650,4276,4692,1284,408,255,26,14,7,22,343,5,89,191,178,27
63864,20231123,不分平地山地,高雄市,女,19711,5612,915,5300,4721,1376,506,315,55,28,10,18,362,9,121,178,156,29
63943,20231123,不分平地山地,宜蘭縣,男,8893,1113,7014,134,128,29,46,13,13,0,2,6,249,5,26,1,1,113
63944,20231123,不分平地山地,宜蘭縣,女,9323,1400,6844,219,228,28,75,18,27,4,2,12,345,3,35,0,1,82
63969,20231123,不分平地山地,新竹縣,男,10958,1007,8298,285,172,42,72,18,777,10,7,3,107,7,34,0,0,119
63970,20231123,不分平地山地,新竹縣,女,11352,1221,8154,389,287,38,76,21,803,13,4,6,167,8,50,0,2,113
63997,20231123,不分平地山地,苗栗縣,男,5642,694,3140,213,166,11,52,6,1190,8,7,5,65,0,31,2,0,52
63998,20231123,不分平地山地,苗栗縣,女,5896,878,3124,263,251,16,56,20,1072,11,9,9,90,1,41,1,0,54
64035,20231123,不分平地山地,彰化縣,男,2757,1051,205,653,474,57,83,23,12,7,16,14,74,0,54,0,1,33
64036,20231123,不分平地山地,彰化縣,女,3566,1296,366,806,607,76,142,31,20,5,12,10,93,0,58,2,7,35
64089,20231123,不分平地山地,南投縣,男,14700,454,2840,219,7080,33,28,114,20,2,228,2,70,1,3594,8,0,7
64090,20231123,不分平地山地,南投縣,女,14764,634,2992,332,6861,53,50,152,25,4,204,5,89,2,3347,4,3,7
64117,20231123,不分平地山地,雲林縣,男,1110,448,112,214,150,28,21,12,13,6,0,2,64,1,17,0,0,22
64118,20231123,不分平地山地,雲林縣,女,1685,701,216,297,219,35,40,35,13,3,0,3,69,3,22,2,0,27
64159,20231123,不分平地山地,嘉義縣,男,2812,273,80,143,159,8,32,2018,17,1,4,2,25,0,14,2,0,34
64160,20231123,不分平地山地,嘉義縣,女,3187,421,133,225,192,20,49,2000,20,1,13,2,42,1,25,2,1,40
64197,20231123,不分平地山地,屏東縣,男,30109,1148,217,24774,346,3020,98,31,8,7,2,2,102,2,23,11,6,312
64198,20231123,不分平地山地,屏東縣,女,31101,1479,345,24888,538,3164,151,42,24,12,2,10,137,5,35,16,5,248
64265,20231123,不分平地山地,臺東縣,男,39849,18098,238,8702,4290,1059,3964,17,34,2150,0,64,100,6,20,1,2,1104
64266,20231123,不分平地山地,臺東縣,女,38404,17472,346,8304,4260,1050,3827,34,32,2121,1,55,150,5,22,1,3,721
64299,20231123,不分平地山地,花蓮縣,男,46820,26416,1185,440,4268,37,259,9,35,10,0,354,11760,319,492,1,0,1235
64300,20231123,不分平地山地,花蓮縣,女,46460,26246,1524,582,4120,62,312,24,40,18,0,316,11685,369,470,3,0,689
64327,20231123,不分平地山地,澎湖縣,男,354,145,55,76,32,5,10,1,3,2,0,0,13,0,10,0,2,0
64328,20231123,不分平地山地,澎湖縣,女,361,144,56,79,47,5,13,3,1,1,0,0,6,0,5,0,1,0
64341,20231123,不分平地山地,基隆市,男,4613,3739,287,143,120,13,47,8,7,5,1,6,102,3,19,0,0,113
64342,20231123,不分平地山地,基隆市,女,4915,3856,407,164,147,9,61,19,9,7,1,8,120,4,18,0,0,85
64357,20231123,不分平地山地,新竹市,男,1940,804,522,164,89,18,44,5,123,2,4,2,96,0,17,0,0,50
64358,20231123,不分平地山地,新竹市,女,2620,943,860,235,115,28,57,21,156,5,2,2,118,5,25,0,0,48
64365,20231123,不分平地山地,嘉義市,男,506,112,27,53,70,13,20,171,4,0,0,1,12,3,13,0,1,6
64366,20231123,不分平地山地,嘉義市,女,732,187,69,104,75,15,31,205,2,0,1,5,17,3,12,0,1,5
64373,20231123,不分平地山地,金門縣,男,632,300,65,93,67,12,5,11,6,0,0,1,44,0,7,0,3,18
64374,20231123,不分平地山地,金門縣,女,649,307,79,97,78,14,9,7,12,0,2,2,26,0,8,0,2,6
64387,20231123,不分平地山地,連江縣,男,172,70,21,33,18,4,2,2,1,0,0,1,16,0,3,0,0,1
64388,20231123,不分平地山地,連江縣,女,139,62,17,22,7,2,1,2,1,2,0,0,20,0,3,0,0,0
64399,20231123,平地原住民,新北市,男,18704,16199,45,823,15,94,639,0,153,0,21,135,4,41,2,0,0,533
64400,20231123,平地原住民,新北市,女,20938,17909,93,959,44,130,770,0,216,1,30,166,10,21,0,0,0,589
64459,20231123,平地原住民,臺北市,男,4365,3563,24,257,2,27,225,0,57,0,8,25,1,14,0,0,0,162
64460,20231123,平地原住民,臺北市,女,5610,4550,29,321,2,26,282,0,66,0,21,26,3,22,0,0,0,262
64485,20231123,平地原住民,桃園市,男,21924,19024,144,959,11,105,645,0,393,0,16,110,6,88,3,2,0,418
64486,20231123,平地原住民,桃園市,女,23136,19902,218,1106,22,120,696,1,514,0,17,84,8,61,0,1,0,386
64513,20231123,平地原住民,臺中市,男,7280,5382,54,1069,28,90,372,0,89,1,66,23,4,12,0,0,0,90
64514,20231123,平地原住民,臺中市,女,8024,5835,71,1190,30,111,438,0,104,1,108,36,3,8,2,0,0,87
